Object,Julian Date,UT,Magnitude Qualifier,Magnitude,Magnitude Error,Observer Name,Method,Equipment,Filter,Chart / Sequence,Visual Estimates,CCD Measurement Data: Measurement Type;Star Type;Star Id;Measured Mag;Measured Error;Reference Mag;Reference Error,Observation_Id
"GAMMA CAS","2443134.300000","21 Dec 1976 19:12:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","316037"
"GAMMA CAS","2443132.300000","19 Dec 1976 19:12:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","316035"
"GAMMA CAS","2443124.300000","11 Dec 1976 19:12:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","316034"
"GAMMA CAS","2443123.300000","10 Dec 1976 19:12:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","316032"
"GAMMA CAS","2443123.300000","10 Dec 1976 19:12:00.000000","Equal","2.1000","","A Cook","Visual","","No Filter","-","?","","316033"
"GAMMA CAS","2443122.200000","9 Dec 1976 16:48:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","316031"
"GAMMA CAS","2443121.400000","8 Dec 1976 21:36:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","316030"
"GAMMA CAS","2443121.300000","8 Dec 1976 19:12:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","316028"
"GAMMA CAS","2443121.300000","8 Dec 1976 19:12:00.000000","Equal","2.2000","","L F Fry","Visual","","No Filter","-","?","","316029"
"GAMMA CAS","2443119.300000","6 Dec 1976 19:12:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","316027"
"GAMMA CAS","2443118.200000","5 Dec 1976 16:48:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","316026"
"GAMMA CAS","2443116.300000","3 Dec 1976 19:12:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","316025"
"GAMMA CAS","2443115.300000","2 Dec 1976 19:12:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","316023"
"GAMMA CAS","2443115.300000","2 Dec 1976 19:12:00.000000","Equal","2.2000","","L F Fry","Visual","","No Filter","-","?","","316024"
"GAMMA CAS","2443113.400000","30 Nov 1976 21:36:00.000000","Equal","2.1000","","A Cook","Visual","","No Filter","-","?","","316022"
"GAMMA CAS","2443112.300000","29 Nov 1976 19:12:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","316020"
"GAMMA CAS","2443112.300000","29 Nov 1976 19:12:00.000000","Equal","2.1000","","A Cook","Visual","","No Filter","-","?","","316021"
"GAMMA CAS","2443111.300000","28 Nov 1976 19:12:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","316015"
"GAMMA CAS","2443111.300000","28 Nov 1976 19:12:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","316016"
"GAMMA CAS","2443111.300000","28 Nov 1976 19:12:00.000000","Equal","2.1000","","R B I Fraser","Visual","","No Filter","-","?","","316017"
"GAMMA CAS","2443111.300000","28 Nov 1976 19:12:00.000000","Equal","2.3000","","A Cook","Visual","","No Filter","-","?","","316018"
"GAMMA CAS","2443111.300000","28 Nov 1976 19:12:00.000000","Equal","2.3000","","D Hufton","Visual","","No Filter","-","?","","316019"
"GAMMA CAS","2443110.300000","27 Nov 1976 19:12:00.000000","Equal","2.2000","","S W Albrighton","Visual","","No Filter","-","?","","316014"
"GAMMA CAS","2443109.200000","26 Nov 1976 16:48:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","316013"
"GAMMA CAS","2443108.300000","25 Nov 1976 19:12:00.000000","Equal","2.4000","","S W Albrighton","Visual","","No Filter","-","?","","316012"
"GAMMA CAS","2443107.400000","24 Nov 1976 21:36:00.000000","Equal","2.2000","","S W Albrighton","Visual","","No Filter","-","?","","316011"
"GAMMA CAS","2443106.300000","23 Nov 1976 19:12:00.000000","Equal","2.3000","","J S Bullivant","Visual","","No Filter","-","?","","316008"
"GAMMA CAS","2443106.300000","23 Nov 1976 19:12:00.000000","Equal","2.1000","","A Cook","Visual","","No Filter","-","?","","316009"
"GAMMA CAS","2443106.300000","23 Nov 1976 19:12:00.000000","Equal","2.2000","","L F Fry","Visual","","No Filter","-","?","","316010"
"GAMMA CAS","2443105.400000","22 Nov 1976 21:36:00.000000","Equal","2.1000","","A Cook","Visual","","No Filter","-","?","","316007"
"GAMMA CAS","2443103.400000","20 Nov 1976 21:36:00.000000","Equal","2.0000","","A Cook","Visual","","No Filter","-","?","","316006"
"GAMMA CAS","2443103.300000","20 Nov 1976 19:12:00.000000","Equal","2.3000","","D Hufton","Visual","","No Filter","-","?","","316005"
"GAMMA CAS","2443102.400000","19 Nov 1976 21:36:00.000000","Equal","2.0000","","A Cook","Visual","","No Filter","-","?","","316004"
"GAMMA CAS","2443101.400000","18 Nov 1976 21:36:00.000000","Equal","2.1000","","A Cook","Visual","","No Filter","-","?","","316003"
"GAMMA CAS","2443101.300000","18 Nov 1976 19:12:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","316002"
"GAMMA CAS","2443099.200000","16 Nov 1976 16:48:00.000000","Equal","2.3000","","J S Bullivant","Visual","","No Filter","-","?","","316001"
"GAMMA CAS","2443096.300000","13 Nov 1976 19:12:00.000000","Equal","2.2000","","D Hufton","Visual","","No Filter","-","?","","315999"
"GAMMA CAS","2443096.300000","13 Nov 1976 19:12:00.000000","Equal","2.2000","","L R Matthews","Visual","","No Filter","-","?","","316000"
"GAMMA CAS","2443096.200000","13 Nov 1976 16:48:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","315998"
"GAMMA CAS","2443093.500000","11 Nov 1976 00:00:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315997"
"GAMMA CAS","2443093.300000","10 Nov 1976 19:12:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315996"
"GAMMA CAS","2443089.500000","7 Nov 1976 00:00:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315995"
"GAMMA CAS","2443089.300000","6 Nov 1976 19:12:00.000000","Equal","2.2000","","L F Fry","Visual","","No Filter","-","?","","315994"
"GAMMA CAS","2443088.400000","5 Nov 1976 21:36:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","315993"
"GAMMA CAS","2443086.400000","3 Nov 1976 21:36:00.000000","Equal","2.3000","","D Hufton","Visual","","No Filter","-","?","","315992"
"GAMMA CAS","2443086.200000","3 Nov 1976 16:48:00.000000","Equal","2.2000","","S W Albrighton","Visual","","No Filter","-","?","","315991"
"GAMMA CAS","2443085.400000","2 Nov 1976 21:36:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315990"
"GAMMA CAS","2443085.300000","2 Nov 1976 19:12:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","315989"
"GAMMA CAS","2443082.400000","30 Oct 1976 21:36:00.000000","Equal","2.2000","","D Hufton","Visual","","No Filter","-","?","","315988"
"GAMMA CAS","2443082.300000","30 Oct 1976 19:12:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315987"
"GAMMA CAS","2443078.300000","26 Oct 1976 19:12:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315986"
"GAMMA CAS","2443077.300000","25 Oct 1976 19:12:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315985"
"GAMMA CAS","2443075.300000","23 Oct 1976 19:12:00.000000","Equal","2.4000","","S W Albrighton","Visual","","No Filter","-","?","","315984"
"GAMMA CAS","2443073.400000","21 Oct 1976 21:36:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315983"
"GAMMA CAS","2443073.300000","21 Oct 1976 19:12:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315981"
"GAMMA CAS","2443073.300000","21 Oct 1976 19:12:00.000000","Equal","2.2000","","D Hufton","Visual","","No Filter","-","?","","315982"
"GAMMA CAS","2443071.300000","19 Oct 1976 19:12:00.000000","Equal","2.5000","","J S Bullivant","Visual","","No Filter","-","?","","315980"
"GAMMA CAS","2443068.300000","16 Oct 1976 19:12:00.000000","Equal","2.2000","","L F Fry","Visual","","No Filter","-","?","","315979"
"GAMMA CAS","2443065.300000","13 Oct 1976 19:12:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","315978"
"GAMMA CAS","2443064.300000","12 Oct 1976 19:12:00.000000","Equal","2.3000","","B J Beesley","Visual","","No Filter","-","?","","315977"
"GAMMA CAS","2443062.300000","10 Oct 1976 19:12:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315976"
"GAMMA CAS","2443061.500000","10 Oct 1976 00:00:00.000000","Equal","2.1000","","J S Bullivant","Visual","","No Filter","-","?","","315975"
"GAMMA CAS","2443056.400000","4 Oct 1976 21:36:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","315974"
"GAMMA CAS","2443056.300000","4 Oct 1976 19:12:00.000000","Equal","2.2000","","L F Fry","Visual","","No Filter","-","?","","315973"
"GAMMA CAS","2443055.700000","4 Oct 1976 04:48:00.000000","Equal","2.2000","","J S Bullivant","Visual","","No Filter","-","?","","315972"
"GAMMA CAS","2443055.400000","3 Oct 1976 21:36:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315971"
"GAMMA CAS","2443053.400000","1 Oct 1976 21:36:00.000000","Equal","2.3000","","D Hufton","Visual","","No Filter","-","?","","315970"
"GAMMA CAS","2443048.500000","27 Sep 1976 00:00:00.000000","Equal","2.4000","","R B I Fraser","Visual","","No Filter","-","?","","315969"
"GAMMA CAS","2443048.400000","26 Sep 1976 21:36:00.000000","Equal","2.3000","","J S Bullivant","Visual","","No Filter","-","?","","315966"
"GAMMA CAS","2443048.400000","26 Sep 1976 21:36:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","315967"
"GAMMA CAS","2443048.400000","26 Sep 1976 21:36:00.000000","Equal","2.2000","","D Hufton","Visual","","No Filter","-","?","","315968"
"GAMMA CAS","2443043.400000","21 Sep 1976 21:36:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315965"
"GAMMA CAS","2443041.400000","19 Sep 1976 21:36:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","315964"
"GAMMA CAS","2443041.300000","19 Sep 1976 19:12:00.000000","Equal","2.2000","","D Hufton","Visual","","No Filter","-","?","","315963"
"GAMMA CAS","2443040.400000","18 Sep 1976 21:36:00.000000","Equal","2.5000","","S W Albrighton","Visual","","No Filter","-","?","","315960"
"GAMMA CAS","2443040.400000","18 Sep 1976 21:36:00.000000","Equal","2.2000","","J S Bullivant","Visual","","No Filter","-","?","","315961"
"GAMMA CAS","2443040.400000","18 Sep 1976 21:36:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315962"
"GAMMA CAS","2443040.300000","18 Sep 1976 19:12:00.000000","Equal","2.3000","","R B I Fraser","Visual","","No Filter","-","?","","315959"
"GAMMA CAS","2443037.400000","15 Sep 1976 21:36:00.000000","Equal","2.3000","","A Cook","Visual","","No Filter","-","?","","315958"
"GAMMA CAS","2443033.400000","11 Sep 1976 21:36:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315957"
"GAMMA CAS","2443028.400000","6 Sep 1976 21:36:00.000000","Equal","2.3000","","J S Bullivant","Visual","","No Filter","-","?","","315956"
"GAMMA CAS","2443027.400000","5 Sep 1976 21:36:00.000000","Equal","2.3000","","D Hufton","Visual","","No Filter","-","?","","315955"
"GAMMA CAS","2443026.500000","5 Sep 1976 00:00:00.000000","Equal","2.3000","","B J Beesley","Visual","","No Filter","-","?","","315954"
"GAMMA CAS","2443026.400000","4 Sep 1976 21:36:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","315953"
"GAMMA CAS","2443025.400000","3 Sep 1976 21:36:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","315952"
"GAMMA CAS","2443024.400000","2 Sep 1976 21:36:00.000000","Equal","2.2000","","S W Albrighton","Visual","","No Filter","-","?","","315948"
"GAMMA CAS","2443024.400000","2 Sep 1976 21:36:00.000000","Equal","2.5000","","A Cook","Visual","","No Filter","-","?","","315949"
"GAMMA CAS","2443024.400000","2 Sep 1976 21:36:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315950"
"GAMMA CAS","2443024.400000","2 Sep 1976 21:36:00.000000","Equal","2.2000","","D Hufton","Visual","","No Filter","-","?","","315951"
"GAMMA CAS","2443022.400000","31 Aug 1976 21:36:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","315946"
"GAMMA CAS","2443022.400000","31 Aug 1976 21:36:00.000000","Equal","2.4000","","A Cook","Visual","","No Filter","-","?","","315947"
"GAMMA CAS","2443020.500000","30 Aug 1976 00:00:00.000000","Equal","2.3000","","B J Beesley","Visual","","No Filter","-","?","","315945"
"GAMMA CAS","2443019.400000","28 Aug 1976 21:36:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","315943"
"GAMMA CAS","2443019.400000","28 Aug 1976 21:36:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315944"
"GAMMA CAS","2443018.500000","28 Aug 1976 00:00:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","315942"
"GAMMA CAS","2443018.400000","27 Aug 1976 21:36:00.000000","Equal","2.3000","","D Griffin","Visual","","No Filter","-","?","","315941"
"GAMMA CAS","2443018.300000","27 Aug 1976 19:12:00.000000","Equal","2.4000","","A Cook","Visual","","No Filter","-","?","","315940"
"GAMMA CAS","2443017.400000","26 Aug 1976 21:36:00.000000","Equal","2.1000","","A Cook","Visual","","No Filter","-","?","","315939"
"GAMMA CAS","2443015.400000","24 Aug 1976 21:36:00.000000","Equal","2.4000","","S W Albrighton","Visual","","No Filter","-","?","","315938"
"GAMMA CAS","2443015.300000","24 Aug 1976 19:12:00.000000","Equal","2.4000","","A Cook","Visual","","No Filter","-","?","","315937"
"GAMMA CAS","2443014.500000","24 Aug 1976 00:00:00.000000","Equal","2.5000","","J S Bullivant","Visual","","No Filter","-","?","","315936"
"GAMMA CAS","2443014.400000","23 Aug 1976 21:36:00.000000","Equal","2.3000","","B J Beesley","Visual","","No Filter","-","?","","315932"
"GAMMA CAS","2443014.400000","23 Aug 1976 21:36:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","315933"
"GAMMA CAS","2443014.400000","23 Aug 1976 21:36:00.000000","Equal","2.1000","","R B I Fraser","Visual","","No Filter","-","?","","315934"
"GAMMA CAS","2443014.400000","23 Aug 1976 21:36:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315935"
"GAMMA CAS","2443013.400000","22 Aug 1976 21:36:00.000000","Equal","2.2000","","A Cook","Visual","","No Filter","-","?","","315931"
"GAMMA CAS","2443012.400000","21 Aug 1976 21:36:00.000000","Equal","2.4000","","S W Albrighton","Visual","","No Filter","-","?","","315928"
"GAMMA CAS","2443012.400000","21 Aug 1976 21:36:00.000000","Equal","2.3000","","A Cook","Visual","","No Filter","-","?","","315929"
"GAMMA CAS","2443012.400000","21 Aug 1976 21:36:00.000000","Equal","2.2000","","D Hufton","Visual","","No Filter","-","?","","315930"
"GAMMA CAS","2443011.400000","20 Aug 1976 21:36:00.000000","Equal","2.4000","","S W Albrighton","Visual","","No Filter","-","?","","315926"
"GAMMA CAS","2443011.400000","20 Aug 1976 21:36:00.000000","Equal","2.4000","","A Cook","Visual","","No Filter","-","?","","315927"
"GAMMA CAS","2443010.400000","19 Aug 1976 21:36:00.000000","Equal","2.5000","","J S Bullivant","Visual","","No Filter","-","?","","315925"
"GAMMA CAS","2443009.500000","19 Aug 1976 00:00:00.000000","Equal","2.2000","","B J Beesley","Visual","","No Filter","-","?","","315924"
"GAMMA CAS","2443008.400000","17 Aug 1976 21:36:00.000000","Equal","2.2000","","L R Matthews","Visual","","No Filter","-","?","","315920"
"GAMMA CAS","2443008.400000","17 Aug 1976 21:36:00.000000","Equal","2.5000","","A Cook","Visual","","No Filter","-","?","","315921"
"GAMMA CAS","2443008.400000","17 Aug 1976 21:36:00.000000","Equal","2.1000","","R B I Fraser","Visual","","No Filter","-","?","","315922"
"GAMMA CAS","2443008.400000","17 Aug 1976 21:36:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315923"
"GAMMA CAS","2443007.400000","16 Aug 1976 21:36:00.000000","Equal","2.4000","","A Cook","Visual","","No Filter","-","?","","315919"
"GAMMA CAS","2443006.400000","15 Aug 1976 21:36:00.000000","Equal","2.4000","","J S Bullivant","Visual","","No Filter","-","?","","315917"
"GAMMA CAS","2443006.400000","15 Aug 1976 21:36:00.000000","Equal","2.4000","","A Cook","Visual","","No Filter","-","?","","315918"
"GAMMA CAS","2443005.400000","14 Aug 1976 21:36:00.000000","Equal","2.2000","","R B I Fraser","Visual","","No Filter","-","?","","315915"
"GAMMA CAS","2443005.400000","14 Aug 1976 21:36:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","315916"
"GAMMA CAS","2443004.400000","13 Aug 1976 21:36:00.000000","Equal","2.3000","","B J Beesley","Visual","","No Filter","-","?","","315913"
"GAMMA CAS","2443004.400000","13 Aug 1976 21:36:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315914"
"GAMMA CAS","2443002.400000","11 Aug 1976 21:36:00.000000","Equal","2.4000","","R B I Fraser","Visual","","No Filter","-","?","","315912"
"GAMMA CAS","2443001.400000","10 Aug 1976 21:36:00.000000","Equal","2.4000","","S W Albrighton","Visual","","No Filter","-","?","","315910"
"GAMMA CAS","2443001.400000","10 Aug 1976 21:36:00.000000","Equal","2.2000","","J S Bullivant","Visual","","No Filter","-","?","","315911"
"GAMMA CAS","2443000.500000","10 Aug 1976 00:00:00.000000","Equal","2.3000","","B J Beesley","Visual","","No Filter","-","?","","315909"
"GAMMA CAS","2443000.400000","9 Aug 1976 21:36:00.000000","Equal","2.4000","","S W Albrighton","Visual","","No Filter","-","?","","315907"
"GAMMA CAS","2443000.400000","9 Aug 1976 21:36:00.000000","Equal","2.3000","","L F Fry","Visual","","No Filter","-","?","","315908"
"GAMMA CAS","2442999.500000","9 Aug 1976 00:00:00.000000","Equal","2.2000","","J S Bullivant","Visual","","No Filter","-","?","","315906"
"GAMMA CAS","2442999.400000","8 Aug 1976 21:36:00.000000","Equal","2.5000","","R B I Fraser","Visual","","No Filter","-","?","","315905"
"GAMMA CAS","2442996.400000","5 Aug 1976 21:36:00.000000","Equal","2.5000","","A Cook","Visual","","No Filter","-","?","","315904"
"GAMMA CAS","2442995.400000","4 Aug 1976 21:36:00.000000","Equal","2.3000","","S W Albrighton","Visual","","No Filter","-","?","","315902"
"GAMMA CAS","2442995.400000","4 Aug 1976 21:36:00.000000","Equal","2.4000","","A Cook","Visual","","No Filter","-","?","","315903"
"GAMMA CAS","2442994.500000","4 Aug 1976 00:00:00.000000","Equal","2.3000","","B J Beesley","Visual","","No Filter","-","?","","315901"
"GAMMA CAS","2442994.400000","3 Aug 1976 21:36:00.000000","Equal","2.3000","","J S Bullivant","Visual","","No Filter","-","?","","315899"
